question_id,question_title,feedback_passed,final_passed,transition,original_attribution,final_aligned_attribution,error_type,error_code,error_message,num_private_tests
3428,find-the-xor-of-numbers-which-appear-twice,True,True,feedback_pass_final_pass,solved,solved,accepted,,,25
3429,special-array-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,25
3430,count-days-without-meetings,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3436,find-subarray-with-bitwise-or-closest-to-k,True,True,feedback_pass_final_pass,solved,solved,accepted,,,26
3437,maximum-total-damage-with-spell-casting,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3438,peaks-in-array,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
3439,find-minimum-diameter-after-merging-two-trees,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3442,maximum-total-reward-using-operations-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3446,find-the-number-of-good-pairs-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,25
3447,clear-digits,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3450,find-the-child-who-has-the-ball-after-k-seconds,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3451,string-compression-iii,True,True,feedback_pass_final_pass,solved,solved,accepted,,,25
3453,generate-binary-strings-without-adjacent-zeros,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3454,minimum-operations-to-make-array-equal-to-target,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3455,minimum-length-of-string-after-operations,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3456,find-the-maximum-length-of-a-good-subsequence-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3460,count-the-number-of-inversions,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3461,find-the-minimum-area-to-cover-all-ones-i,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,1
3462,vowels-game-in-a-string,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,10
3463,alternating-groups-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3464,maximize-total-cost-of-alternating-subarrays,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3466,number-of-subarrays-with-and-value-of-k,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3468,find-the-encrypted-string,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3469,maximum-height-of-a-triangle,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,2
3471,minimum-average-of-smallest-and-largest-elements,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3475,minimum-operations-to-make-binary-array-elements-equal-to-one-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3476,find-minimum-operations-to-make-all-elements-divisible-by-three,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,3
3478,check-if-the-rectangle-corner-is-reachable,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,3
3479,count-the-number-of-substrings-with-dominant-ones,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3482,construct-string-with-minimum-cost,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3484,lexicographically-smallest-string-after-a-swap,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3485,maximize-score-of-numbers-in-ranges,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3487,find-maximum-removals-from-source-string,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3490,find-the-maximum-length-of-valid-subsequence-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3492,count-submatrices-with-equal-frequency-of-x-and-y,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3493,maximum-number-of-operations-to-move-ones-to-the-end,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,1
3494,minimum-cost-for-cutting-cake-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3495,k-th-nearest-obstacle-queries,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3496,minimum-number-of-seconds-to-make-mountain-height-zero,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3498,minimum-array-changes-to-make-differences-equal,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3502,count-substrings-with-k-frequency-characters-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,3
3507,find-the-count-of-numbers-which-are-not-special,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3508,number-of-bit-changes-to-make-two-integers-equal,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,5
3510,maximize-the-total-height-of-unique-towers,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,1
3511,find-the-winning-player-in-coin-game,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,3
3515,find-if-digit-game-can-be-won,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3517,shortest-distance-after-road-addition-queries-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,3
3518,maximum-multiplication-score,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3519,find-the-number-of-winning-players,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3522,find-the-power-of-k-size-subarrays-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3525,maximum-energy-boost-from-two-drinks,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3526,minimum-number-of-flips-to-make-binary-grid-palindromic-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3527,alternating-groups-iii,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
3528,reach-end-of-array-with-max-score,False,False,feedback_fail_final_fail,unknown,unknown,runtime_error,-4,Runtime Error,2
3531,minimum-amount-of-damage-dealt-to-bob,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3532,time-taken-to-mark-all-nodes,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3533,snake-in-matrix,True,True,feedback_pass_final_pass,solved,solved,accepted,,,35
3534,count-almost-equal-pairs-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,9
3535,find-the-count-of-monotonic-pairs-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
3540,hash-divided-string,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3541,report-spam-message,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3543,count-substrings-that-satisfy-k-constraint-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3548,find-the-count-of-good-integers,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3550,maximum-value-sum-by-placing-three-rooks-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3551,maximum-xor-score-subarray-queries,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3552,find-the-largest-palindrome-divisible-by-k,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,3
3553,check-if-two-chessboard-squares-have-the-same-color,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3555,final-array-state-after-k-multiplication-operations-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3558,find-a-safe-walk-through-a-grid,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,2
3559,minimum-number-of-valid-strings-to-form-target-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3560,maximum-number-of-moves-to-kill-all-pawns,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
3562,maximum-score-of-non-overlapping-intervals,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3563,select-cells-in-grid-with-maximum-score,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,12
3566,find-the-sequence-of-strings-appeared-on-the-screen,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3567,convert-date-to-binary,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3568,find-the-key-of-the-numbers,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3570,count-of-substrings-containing-every-vowel-and-k-consonants-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3571,length-of-the-longest-increasing-path,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3573,count-substrings-that-can-be-rearranged-to-contain-a-string-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3575,find-the-maximum-sequence-value-of-array,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3579,maximum-possible-number-by-binary-concatenation,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3580,find-the-occurrence-of-first-almost-equal-substring,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3583,sorted-gcd-pair-queries,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3584,find-the-lexicographically-smallest-valid-sequence,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,6
3587,maximum-points-tourist-can-earn,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3588,count-the-number-of-winning-sequences,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3591,shift-distance-between-two-strings,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3593,find-the-maximum-factor-score-of-array,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3594,identify-the-largest-outlier-in-an-array,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3600,find-the-k-th-character-in-string-game-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3603,check-if-dfs-strings-are-palindromes,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3604,find-the-number-of-possible-ways-for-an-event,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3605,construct-the-minimum-bitwise-array-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3606,minimum-element-after-replacement-with-digit-sum,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3607,minimum-division-operations-to-make-array-non-decreasing,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3608,find-the-number-of-subsequences-with-equal-gcd,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3610,find-x-sum-of-all-k-long-subarrays-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3612,adjacent-increasing-subarrays-detection-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
3613,maximize-amount-after-two-days-of-conversions,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3616,make-array-elements-equal-to-zero,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3617,find-the-original-typed-string-i,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,1
3620,maximum-number-of-distinct-elements-after-operations,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,7
3621,minimum-operations-to-make-array-values-equal-to-k,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3622,maximum-frequency-of-an-element-after-performing-operations-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,3
3625,stone-removal-game,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3626,smallest-divisible-digit-product-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3627,find-minimum-time-to-reach-last-room-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3629,total-characters-in-string-after-transformations-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,3
3631,count-k-reducible-numbers-less-than-n,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,9
3632,button-with-longest-push-time,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3634,find-mirror-score-of-a-string,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3636,check-balanced-string,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3637,count-number-of-balanced-permutations,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3638,minimum-operations-to-make-character-frequencies-equal,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3639,zero-array-transformation-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3644,minimum-positive-sum-subarray,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3646,sum-of-good-subsequences,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3647,zero-array-transformation-iii,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3648,find-the-maximum-number-of-fruits-collected,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3649,minimum-time-to-break-locks-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3651,transformed-array,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3653,maximum-subarray-sum-with-length-divisible-by-k,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,7
3654,minimum-array-sum,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3655,digit-operations-to-make-two-integers-equal,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,1
3656,minimum-number-of-operations-to-make-elements-in-array-distinct,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3657,check-if-grid-can-be-cut-into-sections,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3658,minimize-the-maximum-adjacent-element-difference,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3659,count-paths-with-the-given-xor-value,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3674,count-non-decreasing-subarrays-after-k-operations,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
3675,maximize-sum-of-weights-after-edge-removals,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3676,smallest-number-with-all-set-bits,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3677,maximum-amount-of-money-robot-can-earn,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3680,count-connected-components-in-lcm-graph,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,4
3681,maximum-area-rectangle-with-point-constraints-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,16
3682,count-the-number-of-arrays-with-k-matching-adjacent-elements,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,3
3683,find-the-lexicographically-largest-string-from-the-box-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3684,substring-matching-pattern,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,15
3685,count-subarrays-of-length-three-with-a-condition,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3686,count-beautiful-splits-in-an-array,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3687,longest-special-path,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,2
3688,maximize-subarray-sum-after-removing-all-occurrences-of-one-element,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3690,smallest-substring-with-identical-characters-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3692,shortest-matching-substring,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3696,count-substrings-divisible-by-last-digit,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
3697,minimum-increments-for-target-multiples-in-an-array,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3699,count-special-subsequences,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,2
3700,subsequences-with-a-unique-middle-mode-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3701,minimum-cost-good-caption,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3702,maximum-subarray-with-equal-products,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3704,count-partitions-with-even-sum-difference,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3705,find-the-largest-almost-missing-integer,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3708,zigzag-grid-traversal-with-skip,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3709,find-special-substring-of-length-k,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3714,maximum-and-minimum-sums-of-at-most-size-k-subsequences,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3715,maximum-coins-from-k-consecutive-bags,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3716,longest-subsequence-with-decreasing-adjacent-difference,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3717,minimum-operations-to-make-elements-within-k-subarrays-equal,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3720,minimize-the-maximum-edge-weight-of-graph,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,3
3721,count-mentions-per-user,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3722,sum-of-k-subarrays-with-length-at-least-m,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3723,sum-of-good-numbers,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3725,maximum-and-minimum-sums-of-at-most-size-k-subarrays,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,8
3731,sum-of-variable-length-subarrays,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3733,length-of-longest-v-shaped-diagonal-segment,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3736,find-valid-pair-of-adjacent-digits-in-string,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3737,paint-house-iv,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3739,manhattan-distances-of-all-arrangements-of-pieces,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3743,reschedule-meetings-for-maximum-free-time-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3744,minimum-operations-to-make-array-elements-zero,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3747,maximum-difference-between-adjacent-elements-in-a-circular-array,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3748,sort-matrix-by-diagonals,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,4
3750,closest-equal-element-queries,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3751,maximum-frequency-after-subarray-operation,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3753,maximum-difference-between-even-and-odd-frequency-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3754,maximum-manhattan-distance-after-k-changes,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3759,choose-k-elements-with-maximum-sum,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3760,assign-elements-to-groups-with-constraints,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,2
3762,maximize-the-minimum-game-score,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3763,separate-squares-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
3764,maximum-sum-with-at-most-k-elements,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,5
3765,minimum-cost-to-divide-array-into-subarrays,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3768,check-if-digits-are-equal-in-string-after-operations-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3770,lexicographically-smallest-generated-string,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3771,select-k-disjoint-special-substrings,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3773,minimum-pair-removal-to-sort-array-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,4
3776,find-minimum-cost-to-remove-array-elements,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3777,maximum-product-of-subsequences-with-an-alternating-sum-equal-to-k,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3778,transform-array-by-parity,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3779,eat-pizzas,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3781,maximize-the-distance-between-points-on-a-square,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3783,permutations-iv,False,False,feedback_fail_final_fail,spec_induced,spec_induced,time_limit_exceeded,-3,Time Limit Exceeded,1
3784,longest-common-prefix-of-k-strings-after-removal,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3785,find-the-number-of-copy-arrays,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3786,longest-palindromic-subsequence-after-at-most-k-operations,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3788,maximum-unique-subarray-sum-after-deletion,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3789,maximize-subarrays-after-removing-one-conflicting-pair,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3791,fruits-into-baskets-iii,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,3
3793,longest-palindrome-after-substring-concatenation-i,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3794,find-the-minimum-amount-of-time-to-brew-potions,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
3795,zero-array-transformation-iv,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong Answer,3
3799,unique-3-digit-even-numbers,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3801,count-beautiful-numbers,False,False,feedback_fail_final_fail,spec_induced,spec_induced,runtime_error,-4,Runtime Error,1
3805,maximize-active-section-with-trade-i,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,2
3809,properties-graph,True,True,feedback_pass_final_pass,solved,solved,accepted,,,40
3811,reverse-degree-of-a-string,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3817,maximum-containers-on-a-ship,True,True,feedback_pass_final_pass,solved,solved,accepted,,,31
3832,minimum-cost-to-reach-every-position,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong Answer,1
abc301_a,Overall Winner,False,False,feedback_fail_final_fail,implementation_induced,implementation_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: A != T,4
abc301_b,Fill the Gaps,True,True,feedback_pass_final_pass,solved,solved,accepted,,,8
abc301_c,AtCoder Cards,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: No != Yes,2
abc301_d,Bitmask,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 1 != 5,4
abc301_e,Pac,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 0 != 1,2
abc301_f,Anti,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 6854640 != 7294040,1
abc302_a,Attack,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc302_b,Find snuke,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc302_c,Almost Equal,True,True,feedback_pass_final_pass,solved,solved,accepted,,,12
abc302_d,Impartial Gift,False,False,feedback_fail_final_fail,spec_induced,spec_induced,wrong_answer,-2,Wrong answer at output_line_idx=0: 3 != 4,1
abc302_e,Isolation,False,False,feedback_fail_final_fail,unknown,unknown,wrong_answer,-2,Wrong answer at output_line_idx=193: 299955 != 299956,1
